month,year,Factory,Cycle Time (minutes),Product Category,Waste Generated (kg),Production Volume (units),Water Usage (liters),Machine Utilization (%),Machine Age (years),Machine Type,Supplier,Operator Experience (years),Revenue ($)
5,2022,1,30,2,500,645.22,10000,73,9.73,2,2,4.3,516138.2
5,2022,1,30,2,500,624.87,10000,73,9.73,2,2,5.15,499859.42
5,2022,1,20,1,300,746.2,6000,87,3.49,1,0,5.22,447666.73
5,2022,1,20,1,300,753.2,6000,87,3.49,1,0,4.7,451866.85
5,2022,1,10,0,100,718.45,2000,82,6.19,0,0,5.65,359170.74
5,2022,1,20,1,300,798.35,6000,87,3.49,1,0,3.95,478950.68
5,2022,1,10,0,100,789.0,2000,82,6.19,0,0,3.82,394437.27
5,2022,1,10,0,100,750.15,2000,82,6.19,0,0,4.7,375017.33
5,2022,1,20,1,300,730.35,6000,87,3.49,1,0,5.95,438157.67
5,2022,1,30,2,500,568.92,10000,73,9.73,2,2,5.78,455106.11
5,2022,1,20,1,300,740.2,6000,87,3.49,1,0,5.03,444068.28
5,2022,1,20,1,300,739.9,6000,87,3.49,1,0,4.6,443889.41
5,2022,1,20,1,300,731.7,6000,87,3.49,1,0,6.15,438966.94
5,2022,1,10,0,100,702.15,2000,82,6.19,0,0,5.12,351024.89
5,2022,1,30,2,500,580.42,10000,73,9.73,2,2,6.02,464304.04
5,2022,1,10,0,100,733.15,2000,82,6.19,0,0,3.65,366523.06
5,2022,1,30,2,500,653.87,10000,73,9.73,2,2,3.9,523057.76
5,2022,1,20,1,300,746.95,6000,87,3.49,1,0,5.58,448115.71
5,2022,1,10,0,100,735.7,2000,82,6.19,0,0,4.92,367794.42
5,2022,1,20,1,300,720.95,6000,87,3.49,1,0,5.08,432521.43
5,2022,1,30,2,500,645.22,10000,73,9.73,2,2,4.3,516138.2
5,2022,1,10,0,100,740.45,2000,82,6.19,0,0,5.15,370167.93
5,2022,1,10,0,100,730.2,2000,82,6.19,0,0,5.22,365044.67
5,2022,1,30,2,500,620.72,10000,73,9.73,2,2,4.7,496540.99
5,2022,1,10,0,100,718.45,2000,82,6.19,0,0,5.65,359170.74
5,2022,1,30,2,500,665.77,10000,73,9.73,2,2,3.95,532575.8
5,2022,1,20,1,300,805.0,6000,87,3.49,1,0,3.82,482939.77
5,2022,1,10,0,100,750.15,2000,82,6.19,0,0,4.7,375017.32
5,2022,1,10,0,100,713.95,2000,82,6.19,0,0,5.95,356920.81
5,2022,1,30,2,500,568.92,10000,73,9.73,2,2,5.78,455106.11
5,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
5,2022,1,30,2,500,607.42,10000,73,9.73,2,2,4.6,485903.11
5,2022,1,30,2,500,599.32,10000,73,9.73,2,2,6.15,479421.09
5,2022,1,20,1,300,717.85,6000,87,3.49,1,0,5.12,430661.81
5,2022,1,30,2,500,580.02,10000,73,9.73,2,2,6.02,463984.09
5,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
5,2022,1,30,2,500,653.77,10000,73,9.73,2,2,3.9,522977.78
5,2022,1,30,2,500,614.47,10000,73,9.73,2,2,5.58,491540.06
5,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
5,2022,1,10,0,100,704.95,2000,82,6.19,0,0,5.08,352424.52
5,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
5,2022,1,30,2,500,624.87,10000,73,9.73,2,2,5.15,499859.42
5,2022,1,30,2,500,613.82,10000,73,9.73,2,2,5.22,491020.89
5,2022,1,10,0,100,737.1,2000,82,6.19,0,0,4.7,368494.73
5,2022,1,30,2,500,602.07,10000,73,9.73,2,2,5.65,481621.72
5,2022,1,20,1,300,798.35,6000,87,3.49,1,0,3.95,478950.68
5,2022,1,30,2,500,672.72,10000,73,9.73,2,2,3.82,538135.0
5,2022,1,10,0,100,750.15,2000,82,6.19,0,0,4.7,375017.33
5,2022,1,10,0,100,714.25,2000,82,6.19,0,0,5.95,357070.76
6,2022,1,30,2,500,568.82,10000,73,9.73,2,2,5.78,455026.11
6,2022,1,10,0,100,724.2,2000,82,6.19,0,0,5.03,362046.24
6,2022,1,30,2,500,607.42,10000,73,9.73,2,2,4.6,485903.11
6,2022,1,20,1,300,731.9,6000,87,3.49,1,0,6.15,439086.91
6,2022,1,30,2,500,585.37,10000,73,9.73,2,2,5.12,468265.11
6,2022,1,30,2,500,580.42,10000,73,9.73,2,2,6.02,464304.04
6,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
6,2022,1,20,1,300,786.35,6000,87,3.49,1,0,3.9,471753.02
6,2022,1,30,2,500,614.57,10000,73,9.73,2,2,5.58,491620.05
6,2022,1,20,1,300,751.8,6000,87,3.49,1,0,4.92,451026.52
6,2022,1,30,2,500,588.57,10000,73,9.73,2,2,5.08,470824.79
6,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
6,2022,1,20,1,300,757.35,6000,87,3.49,1,0,5.15,454354.96
6,2022,1,20,1,300,746.3,6000,87,3.49,1,0,5.22,447726.72
6,2022,1,10,0,100,737.1,2000,82,6.19,0,0,4.7,368494.73
6,2022,1,10,0,100,718.45,2000,82,6.19,0,0,5.65,359170.74
6,2022,1,10,0,100,782.25,2000,82,6.19,0,0,3.95,391063.24
6,2022,1,20,1,300,805.2,6000,87,3.49,1,0,3.82,483059.75
6,2022,1,20,1,300,766.35,6000,87,3.49,1,0,4.7,459754.52
6,2022,1,20,1,300,730.45,6000,87,3.49,1,0,5.95,438217.66
6,2022,1,10,0,100,685.3,2000,82,6.19,0,0,5.78,342601.25
6,2022,1,10,0,100,724.1,2000,82,6.19,0,0,5.03,361996.26
6,2022,1,20,1,300,739.8,6000,87,3.49,1,0,4.6,443829.42
6,2022,1,30,2,500,599.42,10000,73,9.73,2,2,6.15,479501.08
6,2022,1,20,1,300,718.25,6000,87,3.49,1,0,5.12,430901.77
6,2022,1,30,2,500,580.42,10000,73,9.73,2,2,6.02,464304.04
6,2022,1,20,1,300,749.15,6000,87,3.49,1,0,3.65,449440.23
6,2022,1,20,1,300,786.25,6000,87,3.49,1,0,3.9,471693.04
6,2022,1,30,2,500,614.17,10000,73,9.73,2,2,5.58,491300.09
6,2022,1,20,1,300,751.8,6000,87,3.49,1,0,4.92,451026.52
6,2022,1,30,2,500,588.57,10000,73,9.73,2,2,5.08,470824.79
6,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
6,2022,1,20,1,300,756.85,6000,87,3.49,1,0,5.15,454055.0
6,2022,1,20,1,300,746.2,6000,87,3.49,1,0,5.22,447666.73
6,2022,1,10,0,100,737.1,2000,82,6.19,0,0,4.7,368494.73
6,2022,1,30,2,500,602.07,10000,73,9.73,2,2,5.65,481621.72
6,2022,1,10,0,100,782.25,2000,82,6.19,0,0,3.95,391063.24
6,2022,1,30,2,500,672.72,10000,73,9.73,2,2,3.82,538135.0
6,2022,1,20,1,300,766.25,6000,87,3.49,1,0,4.7,459694.53
6,2022,1,20,1,300,730.45,6000,87,3.49,1,0,5.95,438217.66
6,2022,1,20,1,300,701.3,6000,87,3.49,1,0,5.78,420733.0
6,2022,1,10,0,100,724.2,2000,82,6.19,0,0,5.03,362046.24
6,2022,1,10,0,100,723.7,2000,82,6.19,0,0,4.6,361797.37
6,2022,1,20,1,300,731.9,6000,87,3.49,1,0,6.15,439086.91
6,2022,1,10,0,100,702.15,2000,82,6.19,0,0,5.12,351024.89
6,2022,1,10,0,100,696.7,2000,82,6.19,0,0,6.02,348298.69
6,2022,1,10,0,100,733.05,2000,82,6.19,0,0,3.65,366473.07
6,2022,1,30,2,500,653.87,10000,73,9.73,2,2,3.9,523057.76
6,2022,1,20,1,300,747.05,6000,87,3.49,1,0,5.58,448175.7
6,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
6,2022,1,10,0,100,704.85,2000,82,6.19,0,0,5.08,352374.53
6,2022,1,20,1,300,777.7,6000,87,3.49,1,0,4.3,466563.53
6,2022,1,20,1,300,757.35,6000,87,3.49,1,0,5.15,454354.96
6,2022,1,30,2,500,613.82,10000,73,9.73,2,2,5.22,491020.89
6,2022,1,30,2,500,620.72,10000,73,9.73,2,2,4.7,496540.99
6,2022,1,10,0,100,718.45,2000,82,6.19,0,0,5.65,359170.74
6,2022,1,10,0,100,782.15,2000,82,6.19,0,0,3.95,391013.25
6,2022,1,20,1,300,805.2,6000,87,3.49,1,0,3.82,483059.75
6,2022,1,10,0,100,750.25,2000,82,6.19,0,0,4.7,375067.32
6,2022,1,20,1,300,730.35,6000,87,3.49,1,0,5.95,438157.68
6,2022,1,30,2,500,568.72,10000,73,9.73,2,2,5.78,454946.12
6,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
6,2022,1,20,1,300,739.9,6000,87,3.49,1,0,4.6,443889.41
6,2022,1,20,1,300,731.9,6000,87,3.49,1,0,6.15,439086.91
6,2022,1,20,1,300,718.15,6000,87,3.49,1,0,5.12,430841.78
6,2022,1,10,0,100,696.8,2000,82,6.19,0,0,6.02,348348.68
6,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
6,2022,1,10,0,100,770.25,2000,82,6.19,0,0,3.9,385065.65
6,2022,1,30,2,500,614.57,10000,73,9.73,2,2,5.58,491620.05
6,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
6,2022,1,20,1,300,721.05,6000,87,3.49,1,0,5.08,432581.42
6,2022,1,30,2,500,645.22,10000,73,9.73,2,2,4.3,516138.2
6,2022,1,30,2,500,624.87,10000,73,9.73,2,2,5.15,499859.42
6,2022,1,30,2,500,613.82,10000,73,9.73,2,2,5.22,491020.89
6,2022,1,20,1,300,753.2,6000,87,3.49,1,0,4.7,451866.85
6,2022,1,30,2,500,602.07,10000,73,9.73,2,2,5.65,481621.72
6,2022,1,10,0,100,782.25,2000,82,6.19,0,0,3.95,391063.24
6,2022,1,20,1,300,805.1,6000,87,3.49,1,0,3.82,482999.76
6,2022,1,30,2,500,633.87,10000,73,9.73,2,2,4.7,507059.04
6,2022,1,30,2,500,597.97,10000,73,9.73,2,2,5.95,478341.7
6,2022,1,20,1,300,701.4,6000,87,3.49,1,0,5.78,420792.99
6,2022,1,10,0,100,724.2,2000,82,6.19,0,0,5.03,362046.24
6,2022,1,10,0,100,723.8,2000,82,6.19,0,0,4.6,361847.36
6,2022,1,30,2,500,599.42,10000,73,9.73,2,2,6.15,479501.08
6,2022,1,30,2,500,585.37,10000,73,9.73,2,2,5.12,468265.11
6,2022,1,30,2,500,580.42,10000,73,9.73,2,2,6.02,464304.04
6,2022,1,10,0,100,733.15,2000,82,6.19,0,0,3.65,366523.06
6,2022,1,10,0,100,770.25,2000,82,6.19,0,0,3.9,385065.65
6,2022,1,30,2,500,614.57,10000,73,9.73,2,2,5.58,491620.05
6,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
7,2022,1,20,1,300,721.05,6000,87,3.49,1,0,5.08,432581.42
7,2022,1,20,1,300,777.7,6000,87,3.49,1,0,4.3,466563.53
7,2022,1,20,1,300,757.35,6000,87,3.49,1,0,5.15,454354.96
7,2022,1,30,2,500,613.82,10000,73,9.73,2,2,5.22,491020.89
7,2022,1,30,2,500,620.72,10000,73,9.73,2,2,4.7,496540.99
7,2022,1,20,1,300,734.55,6000,87,3.49,1,0,5.65,440677.7
7,2022,1,20,1,300,798.35,6000,87,3.49,1,0,3.95,478950.68
7,2022,1,10,0,100,789.1,2000,82,6.19,0,0,3.82,394487.26
7,2022,1,10,0,100,750.25,2000,82,6.19,0,0,4.7,375067.32
7,2022,1,10,0,100,714.25,2000,82,6.19,0,0,5.95,357070.76
7,2022,1,30,2,500,568.92,10000,73,9.73,2,2,5.78,455106.11
7,2022,1,20,1,300,740.3,6000,87,3.49,1,0,5.03,444128.27
7,2022,1,10,0,100,723.8,2000,82,6.19,0,0,4.6,361847.36
7,2022,1,30,2,500,599.42,10000,73,9.73,2,2,6.15,479501.08
7,2022,1,30,2,500,585.77,10000,73,9.73,2,2,5.12,468585.08
7,2022,1,20,1,300,712.9,6000,87,3.49,1,0,6.02,427690.48
7,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
7,2022,1,20,1,300,786.35,6000,87,3.49,1,0,3.9,471753.02
7,2022,1,10,0,100,730.75,2000,82,6.19,0,0,5.58,365318.69
7,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
7,2022,1,20,1,300,721.05,6000,87,3.49,1,0,5.08,432581.42
7,2022,1,10,0,100,761.4,2000,82,6.19,0,0,4.3,380641.26
7,2022,1,20,1,300,757.35,6000,87,3.49,1,0,5.15,454354.96
7,2022,1,20,1,300,746.3,6000,87,3.49,1,0,5.22,447726.72
7,2022,1,10,0,100,736.7,2000,82,6.19,0,0,4.7,368294.79
7,2022,1,20,1,300,734.55,6000,87,3.49,1,0,5.65,440677.7
7,2022,1,10,0,100,782.25,2000,82,6.19,0,0,3.95,391063.24
7,2022,1,10,0,100,788.9,2000,82,6.19,0,0,3.82,394387.29
7,2022,1,10,0,100,750.25,2000,82,6.19,0,0,4.7,375067.32
7,2022,1,30,2,500,597.97,10000,73,9.73,2,2,5.95,478341.7
7,2022,1,10,0,100,685.3,2000,82,6.19,0,0,5.78,342601.25
7,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
7,2022,1,30,2,500,607.42,10000,73,9.73,2,2,4.6,485903.11
7,2022,1,20,1,300,731.8,6000,87,3.49,1,0,6.15,439026.92
7,2022,1,10,0,100,701.95,2000,82,6.19,0,0,5.12,350924.91
7,2022,1,20,1,300,712.8,6000,87,3.49,1,0,6.02,427630.49
7,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
7,2022,1,20,1,300,786.25,6000,87,3.49,1,0,3.9,471693.04
7,2022,1,20,1,300,747.05,6000,87,3.49,1,0,5.58,448175.7
7,2022,1,10,0,100,735.7,2000,82,6.19,0,0,4.92,367794.42
7,2022,1,20,1,300,720.95,6000,87,3.49,1,0,5.08,432521.43
7,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
7,2022,1,10,0,100,741.25,2000,82,6.19,0,0,5.15,370567.84
7,2022,1,20,1,300,746.3,6000,87,3.49,1,0,5.22,447726.72
7,2022,1,10,0,100,737.0,2000,82,6.19,0,0,4.7,368444.74
7,2022,1,30,2,500,602.07,10000,73,9.73,2,2,5.65,481621.72
7,2022,1,30,2,500,665.87,10000,73,9.73,2,2,3.95,532655.8
7,2022,1,10,0,100,789.0,2000,82,6.19,0,0,3.82,394437.27
7,2022,1,30,2,500,633.87,10000,73,9.73,2,2,4.7,507059.04
7,2022,1,30,2,500,597.97,10000,73,9.73,2,2,5.95,478341.7
7,2022,1,20,1,300,701.3,6000,87,3.49,1,0,5.78,420733.0
7,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
7,2022,1,30,2,500,607.32,10000,73,9.73,2,2,4.6,485823.12
7,2022,1,30,2,500,598.82,10000,73,9.73,2,2,6.15,479021.14
7,2022,1,10,0,100,702.15,2000,82,6.19,0,0,5.12,351024.89
7,2022,1,10,0,100,696.7,2000,82,6.19,0,0,6.02,348298.69
7,2022,1,30,2,500,616.77,10000,73,9.73,2,2,3.65,493383.76
7,2022,1,10,0,100,770.15,2000,82,6.19,0,0,3.9,385015.67
7,2022,1,30,2,500,614.57,10000,73,9.73,2,2,5.58,491620.05
7,2022,1,30,2,500,619.12,10000,73,9.73,2,2,4.92,495260.73
7,2022,1,30,2,500,588.57,10000,73,9.73,2,2,5.08,470824.79
7,2022,1,20,1,300,777.6,6000,87,3.49,1,0,4.3,466503.54
7,2022,1,20,1,300,757.35,6000,87,3.49,1,0,5.15,454354.96
7,2022,1,20,1,300,746.3,6000,87,3.49,1,0,5.22,447726.72
7,2022,1,20,1,300,753.1,6000,87,3.49,1,0,4.7,451806.86
7,2022,1,10,0,100,718.45,2000,82,6.19,0,0,5.65,359170.74
7,2022,1,10,0,100,782.25,2000,82,6.19,0,0,3.95,391063.24
7,2022,1,20,1,300,805.1,6000,87,3.49,1,0,3.82,482999.76
7,2022,1,20,1,300,766.35,6000,87,3.49,1,0,4.7,459754.52
7,2022,1,20,1,300,730.45,6000,87,3.49,1,0,5.95,438217.66
7,2022,1,30,2,500,568.92,10000,73,9.73,2,2,5.78,455106.11
7,2022,1,20,1,300,740.3,6000,87,3.49,1,0,5.03,444128.27
7,2022,1,10,0,100,723.8,2000,82,6.19,0,0,4.6,361847.36
7,2022,1,10,0,100,715.7,2000,82,6.19,0,0,6.15,357795.01
7,2022,1,10,0,100,702.05,2000,82,6.19,0,0,5.12,350974.89
7,2022,1,20,1,300,712.9,6000,87,3.49,1,0,6.02,427690.48
7,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
7,2022,1,10,0,100,770.25,2000,82,6.19,0,0,3.9,385065.65
7,2022,1,30,2,500,614.57,10000,73,9.73,2,2,5.58,491620.05
7,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
7,2022,1,20,1,300,721.05,6000,87,3.49,1,0,5.08,432581.42
7,2022,1,10,0,100,761.5,2000,82,6.19,0,0,4.3,380691.24
7,2022,1,10,0,100,741.25,2000,82,6.19,0,0,5.15,370567.84
7,2022,1,20,1,300,745.9,6000,87,3.49,1,0,5.22,447486.77
7,2022,1,20,1,300,753.2,6000,87,3.49,1,0,4.7,451866.85
7,2022,1,10,0,100,718.35,2000,82,6.19,0,0,5.65,359120.75
7,2022,1,10,0,100,782.15,2000,82,6.19,0,0,3.95,391013.25
7,2022,1,30,2,500,672.72,10000,73,9.73,2,2,3.82,538135.0
7,2022,1,30,2,500,633.87,10000,73,9.73,2,2,4.7,507059.04
7,2022,1,20,1,300,730.45,6000,87,3.49,1,0,5.95,438217.66
7,2022,1,20,1,300,701.4,6000,87,3.49,1,0,5.78,420792.99
7,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
7,2022,1,30,2,500,607.42,10000,73,9.73,2,2,4.6,485903.11
8,2022,1,30,2,500,599.32,10000,73,9.73,2,2,6.15,479421.09
8,2022,1,20,1,300,718.25,6000,87,3.49,1,0,5.12,430901.77
8,2022,1,10,0,100,696.7,2000,82,6.19,0,0,6.02,348298.69
8,2022,1,30,2,500,616.67,10000,73,9.73,2,2,3.65,493303.77
8,2022,1,20,1,300,786.35,6000,87,3.49,1,0,3.9,471753.02
8,2022,1,30,2,500,614.37,10000,73,9.73,2,2,5.58,491460.07
8,2022,1,20,1,300,751.3,6000,87,3.49,1,0,4.92,450726.58
8,2022,1,10,0,100,704.95,2000,82,6.19,0,0,5.08,352424.52
8,2022,1,20,1,300,777.7,6000,87,3.49,1,0,4.3,466563.53
8,2022,1,30,2,500,624.87,10000,73,9.73,2,2,5.15,499859.42
8,2022,1,20,1,300,746.3,6000,87,3.49,1,0,5.22,447726.72
8,2022,1,10,0,100,737.1,2000,82,6.19,0,0,4.7,368494.73
8,2022,1,10,0,100,718.45,2000,82,6.19,0,0,5.65,359170.74
8,2022,1,10,0,100,782.25,2000,82,6.19,0,0,3.95,391063.24
8,2022,1,20,1,300,805.1,6000,87,3.49,1,0,3.82,482999.76
8,2022,1,10,0,100,750.15,2000,82,6.19,0,0,4.7,375017.33
8,2022,1,20,1,300,730.45,6000,87,3.49,1,0,5.95,438217.66
8,2022,1,10,0,100,685.2,2000,82,6.19,0,0,5.78,342551.26
8,2022,1,30,2,500,607.72,10000,73,9.73,2,2,5.03,486142.19
8,2022,1,30,2,500,607.32,10000,73,9.73,2,2,4.6,485823.13
8,2022,1,30,2,500,599.42,10000,73,9.73,2,2,6.15,479501.08
8,2022,1,10,0,100,702.15,2000,82,6.19,0,0,5.12,351024.89
8,2022,1,10,0,100,696.7,2000,82,6.19,0,0,6.02,348298.69
8,2022,1,30,2,500,616.77,10000,73,9.73,2,2,3.65,493383.76
8,2022,1,20,1,300,786.35,6000,87,3.49,1,0,3.9,471753.02
8,2022,1,20,1,300,747.05,6000,87,3.49,1,0,5.58,448175.7
8,2022,1,20,1,300,751.8,6000,87,3.49,1,0,4.92,451026.52
8,2022,1,10,0,100,704.45,2000,82,6.19,0,0,5.08,352174.59
8,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
8,2022,1,30,2,500,624.47,10000,73,9.73,2,2,5.15,499539.45
8,2022,1,20,1,300,746.2,6000,87,3.49,1,0,5.22,447666.73
8,2022,1,10,0,100,737.0,2000,82,6.19,0,0,4.7,368444.74
8,2022,1,20,1,300,734.55,6000,87,3.49,1,0,5.65,440677.7
8,2022,1,20,1,300,797.95,6000,87,3.49,1,0,3.95,478710.72
8,2022,1,10,0,100,789.0,2000,82,6.19,0,0,3.82,394437.27
8,2022,1,30,2,500,633.87,10000,73,9.73,2,2,4.7,507059.04
8,2022,1,30,2,500,597.97,10000,73,9.73,2,2,5.95,478341.7
8,2022,1,10,0,100,685.3,2000,82,6.19,0,0,5.78,342601.25
8,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
8,2022,1,30,2,500,607.42,10000,73,9.73,2,2,4.6,485903.11
8,2022,1,10,0,100,715.7,2000,82,6.19,0,0,6.15,357795.01
8,2022,1,10,0,100,702.15,2000,82,6.19,0,0,5.12,351024.89
8,2022,1,30,2,500,580.42,10000,73,9.73,2,2,6.02,464304.04
8,2022,1,10,0,100,733.15,2000,82,6.19,0,0,3.65,366523.06
8,2022,1,10,0,100,769.75,2000,82,6.19,0,0,3.9,384815.71
8,2022,1,10,0,100,730.85,2000,82,6.19,0,0,5.58,365368.68
8,2022,1,30,2,500,619.32,10000,73,9.73,2,2,4.92,495420.72
8,2022,1,30,2,500,588.57,10000,73,9.73,2,2,5.08,470824.79
8,2022,1,20,1,300,777.7,6000,87,3.49,1,0,4.3,466563.53
8,2022,1,30,2,500,624.47,10000,73,9.73,2,2,5.15,499539.45
8,2022,1,10,0,100,730.2,2000,82,6.19,0,0,5.22,365044.67
8,2022,1,10,0,100,737.1,2000,82,6.19,0,0,4.7,368494.73
8,2022,1,30,2,500,602.07,10000,73,9.73,2,2,5.65,481621.72
8,2022,1,30,2,500,665.87,10000,73,9.73,2,2,3.95,532655.8
8,2022,1,30,2,500,672.72,10000,73,9.73,2,2,3.82,538135.0
8,2022,1,20,1,300,766.35,6000,87,3.49,1,0,4.7,459754.52
8,2022,1,10,0,100,714.25,2000,82,6.19,0,0,5.95,357070.76
8,2022,1,20,1,300,701.2,6000,87,3.49,1,0,5.78,420673.01
8,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
8,2022,1,30,2,500,607.42,10000,73,9.73,2,2,4.6,485903.11
8,2022,1,20,1,300,731.8,6000,87,3.49,1,0,6.15,439026.92
8,2022,1,10,0,100,702.15,2000,82,6.19,0,0,5.12,351024.89
8,2022,1,20,1,300,712.9,6000,87,3.49,1,0,6.02,427690.48
8,2022,1,30,2,500,616.37,10000,73,9.73,2,2,3.65,493063.8
8,2022,1,10,0,100,770.15,2000,82,6.19,0,0,3.9,385015.67
8,2022,1,20,1,300,746.95,6000,87,3.49,1,0,5.58,448115.71
8,2022,1,30,2,500,619.22,10000,73,9.73,2,2,4.92,495340.72
8,2022,1,30,2,500,588.57,10000,73,9.73,2,2,5.08,470824.79
8,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
8,2022,1,20,1,300,757.25,6000,87,3.49,1,0,5.15,454294.97
8,2022,1,10,0,100,730.2,2000,82,6.19,0,0,5.22,365044.67
8,2022,1,30,2,500,620.72,10000,73,9.73,2,2,4.7,496540.99
8,2022,1,20,1,300,734.45,6000,87,3.49,1,0,5.65,440617.71
8,2022,1,20,1,300,797.95,6000,87,3.49,1,0,3.95,478710.72
8,2022,1,10,0,100,789.1,2000,82,6.19,0,0,3.82,394487.26
8,2022,1,10,0,100,750.25,2000,82,6.19,0,0,4.7,375067.32
8,2022,1,20,1,300,730.45,6000,87,3.49,1,0,5.95,438217.66
8,2022,1,10,0,100,685.3,2000,82,6.19,0,0,5.78,342601.25
8,2022,1,30,2,500,607.82,10000,73,9.73,2,2,5.03,486222.18
8,2022,1,20,1,300,739.8,6000,87,3.49,1,0,4.6,443829.42
8,2022,1,10,0,100,715.8,2000,82,6.19,0,0,6.15,357845.0
8,2022,1,20,1,300,718.25,6000,87,3.49,1,0,5.12,430901.77
8,2022,1,30,2,500,580.02,10000,73,9.73,2,2,6.02,463984.07
8,2022,1,30,2,500,616.67,10000,73,9.73,2,2,3.65,493303.78
8,2022,1,20,1,300,786.35,6000,87,3.49,1,0,3.9,471753.02
8,2022,1,30,2,500,614.47,10000,73,9.73,2,2,5.58,491540.06
8,2022,1,10,0,100,735.7,2000,82,6.19,0,0,4.92,367794.42
8,2022,1,20,1,300,721.05,6000,87,3.49,1,0,5.08,432581.42
8,2022,1,10,0,100,761.6,2000,82,6.19,0,0,4.3,380741.23
8,2022,1,20,1,300,757.35,6000,87,3.49,1,0,5.15,454354.96
8,2022,1,10,0,100,730.1,2000,82,6.19,0,0,5.22,364994.68
8,2022,1,10,0,100,737.1,2000,82,6.19,0,0,4.7,368494.73
8,2022,1,20,1,300,734.55,6000,87,3.49,1,0,5.65,440677.7
9,2022,1,30,2,500,665.87,10000,73,9.73,2,2,3.95,532655.8
9,2022,1,20,1,300,805.1,6000,87,3.49,1,0,3.82,482999.75
9,2022,1,30,2,500,633.47,10000,73,9.73,2,2,4.7,506739.07
9,2022,1,30,2,500,597.87,10000,73,9.73,2,2,5.95,478261.71
9,2022,1,10,0,100,685.3,2000,82,6.19,0,0,5.78,342601.25
9,2022,1,10,0,100,724.2,2000,82,6.19,0,0,5.03,362046.24
9,2022,1,10,0,100,723.8,2000,82,6.19,0,0,4.6,361847.36
9,2022,1,20,1,300,731.9,6000,87,3.49,1,0,6.15,439086.91
9,2022,1,30,2,500,585.77,10000,73,9.73,2,2,5.12,468585.08
9,2022,1,20,1,300,712.9,6000,87,3.49,1,0,6.02,427690.48
9,2022,1,20,1,300,749.25,6000,87,3.49,1,0,3.65,449500.21
9,2022,1,10,0,100,770.25,2000,82,6.19,0,0,3.9,385065.65
9,2022,1,10,0,100,730.95,2000,82,6.19,0,0,5.58,365418.66
9,2022,1,20,1,300,751.5,6000,87,3.49,1,0,4.92,450846.56
9,2022,1,10,0,100,704.95,2000,82,6.19,0,0,5.08,352424.52
9,2022,1,20,1,300,777.7,6000,87,3.49,1,0,4.3,466563.53
9,2022,1,10,0,100,741.25,2000,82,6.19,0,0,5.15,370567.84
9,2022,1,20,1,300,746.3,6000,87,3.49,1,0,5.22,447726.72
9,2022,1,20,1,300,753.1,6000,87,3.49,1,0,4.7,451806.86
9,2022,1,10,0,100,718.05,2000,82,6.19,0,0,5.65,358970.79
9,2022,1,30,2,500,665.77,10000,73,9.73,2,2,3.95,532575.81
9,2022,1,10,0,100,789.1,2000,82,6.19,0,0,3.82,394487.26
9,2022,1,30,2,500,633.87,10000,73,9.73,2,2,4.7,507059.04
9,2022,1,10,0,100,714.35,2000,82,6.19,0,0,5.95,357120.75
9,2022,1,20,1,300,701.4,6000,87,3.49,1,0,5.78,420792.99
9,2022,1,20,1,300,740.3,6000,87,3.49,1,0,5.03,444128.27
9,2022,1,20,1,300,739.9,6000,87,3.49,1,0,4.6,443889.41
9,2022,1,10,0,100,715.8,2000,82,6.19,0,0,6.15,357845.0
9,2022,1,20,1,300,718.15,6000,87,3.49,1,0,5.12,430841.78
9,2022,1,30,2,500,580.02,10000,73,9.73,2,2,6.02,463984.06
9,2022,1,10,0,100,733.15,2000,82,6.19,0,0,3.65,366523.06
